time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-08T03:44:00.880Z,19.3955002,-155.2656708,0.28,2.66,ml,25,54,0.002749,0.31,hv,hv70246562,2018-06-08T03:49:40.760Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.24,0.37,12,automatic,hv,hv
2018-06-08T03:41:52.080Z,19.4091663,-155.2706604,1.89,2.22,ml,16,72,0.01058,0.14,hv,hv70246557,2018-06-08T03:47:32.440Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.37,0.25,10,automatic,hv,hv
2018-06-08T03:41:00.583Z,63.3012,-149.6481,85.5,1.3,ml,,,,0.84,ak,ak19728763,2018-06-08T03:50:09.608Z,"36km WSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-06-08T03:40:55.040Z,19.4021664,-155.2714996,0.67,2.33,ml,23,52,0.006471,0.13,hv,hv70246552,2018-06-08T03:46:35.550Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.15,0.29,12,automatic,hv,hv
2018-06-08T03:35:19.338Z,63.5808,-152.4471,0,1.4,ml,,,,0.69,ak,ak19728761,2018-06-08T03:39:07.242Z,"172km ENE of McGrath, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-06-08T03:32:48.540Z,19.4048328,-155.272995,0.95,1.73,ml,11,80,0.01433,0.18,hv,hv70246537,2018-06-08T03:38:29.590Z,"4km SW of Volcano, Hawaii",earthquake,0.39,0.48,0.17,4,automatic,hv,hv
2018-06-08T03:31:30.890Z,-13.0274,45.5673,10,4.8,mb,,105,6.167,0.75,us,us1000ekwe,2018-06-08T04:00:02.040Z,"40km SE of Pamandzi, Mayotte",earthquake,8.7,1.8,0.087,41,reviewed,us,us
2018-06-08T03:30:06.700Z,19.4286671,-155.2671661,1.27,2.13,ml,13,94,0.001654,0.16,hv,hv70246522,2018-06-08T03:35:51.720Z,"3km W of Volcano, Hawaii",earthquake,0.32,0.21,0.34,12,automatic,hv,hv
2018-06-08T03:28:16.690Z,19.4073334,-155.2706604,0.4,2.52,ml,40,27,0.01004,0.18,hv,hv70246517,2018-06-08T03:33:58.860Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.16,1.7,23,automatic,hv,hv
2018-06-08T03:26:32.280Z,19.4298325,-155.2641602,1.19,2.14,ml,8,127,0.004308,0.05,hv,hv70246512,2018-06-08T03:32:11.690Z,"2km W of Volcano, Hawaii",earthquake,0.6,0.24,0.21,5,automatic,hv,hv
2018-06-08T03:26:11.440Z,19.4060001,-155.2701721,1.1,2.34,ml,22,52,0.008651,0.16,hv,hv70246507,2018-06-08T03:31:51.220Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.23,0.25,11,automatic,hv,hv
2018-06-08T03:24:12.020Z,19.4203339,-155.2668304,1.38,2.24,ml,25,70,0.006175,0.19,hv,hv70246502,2018-06-08T03:29:51.850Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.22,0.31,12,automatic,hv,hv
2018-06-08T03:22:22.260Z,19.4013329,-155.2583313,0.21,2.42,ml,25,57,0.007892,0.17,hv,hv70246497,2018-06-08T03:28:04.350Z,"3km SSW of Volcano, Hawaii",earthquake,0.16,0.2,0.47,12,automatic,hv,hv
2018-06-08T03:22:12.560Z,19.4125004,-155.2779999,2.42,2.22,ml,13,60,0.007712,0.15,hv,hv70246492,2018-06-08T03:27:53.860Z,"4km WSW of Volcano, Hawaii",earthquake,0.43,0.55,0.36,14,automatic,hv,hv
2018-06-08T03:19:30.740Z,19.4009991,-155.2619934,0.83,1.87,ml,14,87,0.004696,0.12,hv,hv70246487,2018-06-08T03:25:11.050Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.31,0.67,12,automatic,hv,hv
2018-06-08T03:17:09.916Z,59.064,-137.9421,0,1.8,ml,,,,0.64,ak,ak19728760,2018-06-08T03:20:51.205Z,"115km ESE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-08T03:15:00.820Z,33.5181667,-116.7923333,6.56,0.44,ml,23,38,0.06582,0.22,ci,ci38193272,2018-06-08T12:54:29.867Z,"11km NE of Aguanga, CA",earthquake,0.36,1.36,0.16,14,reviewed,ci,ci
2018-06-08T03:12:57.780Z,19.4225006,-155.2683258,1.08,1.74,ml,20,78,0.004594,0.15,hv,hv70246462,2018-06-08T03:18:39.190Z,"3km WSW of Volcano, Hawaii",earthquake,0.27,0.18,0.21,6,automatic,hv,hv
2018-06-08T03:09:15.730Z,19.4101658,-155.2531738,-1.07,2.29,ml,15,136,0.006609,0.23,hv,hv70246452,2018-06-08T03:15:03.670Z,"2km SW of Volcano, Hawaii",earthquake,0.36,0.44,0.31,12,automatic,hv,hv
2018-06-08T03:09:14.980Z,19.4074993,-155.2655029,1.21,2.26,ml,26,47,0.007002,0.14,hv,hv70246447,2018-06-08T03:14:56.360Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.19,0.27,13,automatic,hv,hv
2018-06-08T03:07:48.050Z,19.3918343,-155.2619934,-0.48,2.04,md,13,92,0.007427,0.15,hv,hv70246437,2018-06-08T03:10:50.970Z,"5km SSW of Volcano, Hawaii",earthquake,0.18,0.29,0.17,9,automatic,hv,hv
2018-06-08T03:05:00.620Z,19.4098339,-155.2839966,1.57,1.93,ml,16,136,0.007788,0.18,hv,hv70246427,2018-06-08T03:10:41.240Z,"5km WSW of Volcano, Hawaii",earthquake,0.5,0.38,0.53,7,automatic,hv,hv
2018-06-08T03:03:49.440Z,19.4290009,-155.287674,1.24,1.82,ml,12,82,0.008639,0.13,hv,hv70246422,2018-06-08T03:09:28.250Z,"5km W of Volcano, Hawaii",earthquake,0.45,0.31,0.24,6,automatic,hv,hv
2018-06-08T03:02:43.140Z,19.4088326,-155.2738342,2.31,2.15,md,7,271,0.01285,0.12,hv,hv70246417,2018-06-08T03:05:46.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.96,0.65,0.26,4,automatic,hv,hv
2018-06-08T02:57:29.550Z,19.4101658,-155.2559967,0.23,1.74,ml,11,130,0.004131,0.19,hv,hv70246402,2018-06-08T03:03:10.540Z,"2km SW of Volcano, Hawaii",earthquake,0.33,0.59,0.51,5,automatic,hv,hv
2018-06-08T02:57:11.118Z,61.4239,-152.6156,0.1,1.1,ml,,,,0.31,ak,ak19728758,2018-06-08T03:04:39.168Z,"104km N of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-06-08T02:55:24.930Z,19.4181671,-155.2706604,2.08,2.31,ml,16,58,0.009257,0.26,hv,hv70246397,2018-06-08T03:01:14.420Z,"3km WSW of Volcano, Hawaii",earthquake,0.61,0.45,0.26,3,automatic,hv,hv
2018-06-08T02:54:54.080Z,36.0308333,-117.8291667,1.6,1.01,ml,20,101,0.05098,0.12,ci,ci38193264,2018-06-08T14:52:06.498Z,"11km E of Coso Junction, CA",earthquake,0.15,0.18,0.367,12,reviewed,ci,ci
2018-06-08T02:54:36.020Z,19.4091663,-155.2776642,5.29,1.86,ml,12,131,0.01041,0.27,hv,hv70246392,2018-06-08T03:00:18.390Z,"4km WSW of Volcano, Hawaii",earthquake,1.19,1.71,0.18,6,automatic,hv,hv
2018-06-08T02:52:01.180Z,19.4156666,-155.2785034,1.33,2.55,ml,19,64,0.00564,0.21,hv,hv70246387,2018-06-08T02:57:42.890Z,"4km WSW of Volcano, Hawaii",earthquake,0.41,0.23,1.95,17,automatic,hv,hv
2018-06-08T02:49:30.780Z,19.4103333,-155.2683333,0.71,2.84,ml,29,49,0.00817,0.07,hv,hv70246382,2018-06-08T06:10:59.860Z,"3km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.155,35,reviewed,hv,hv
2018-06-08T02:49:18.880Z,33.5136667,-116.7991667,3.52,0.86,ml,39,36,0.07302,0.19,ci,ci38193256,2018-06-08T12:55:22.560Z,"10km NE of Aguanga, CA",earthquake,0.2,0.67,0.182,26,reviewed,ci,ci
2018-06-08T02:46:35.310Z,19.4011667,-155.2823333,0.84,3.78,ml,20,81,0.01003,0.08,hv,hv70246377,2018-06-08T06:06:03.110Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.18,0.119,12,reviewed,hv,hv
2018-06-08T02:45:13.560Z,19.4157,-155.282,1.4,3.8,ml,,26,0.003,0.34,us,us1000ekvi,2018-06-08T05:56:25.090Z,"4km WSW of Volcano, Hawaii",earthquake,1,3.4,3.88,38,reviewed,hv,hv
2018-06-08T02:43:56.180Z,19.3858337,-155.2806702,0.21,2.7,ml,30,56,0.01157,0.19,hv,hv70246362,2018-06-08T02:49:34.390Z,"6km SW of Volcano, Hawaii",earthquake,0.19,0.23,0.41,22,automatic,hv,hv
2018-06-08T02:43:40.580Z,19.4179993,-155.2793274,0.33,2.63,ml,18,77,0.004514,0.25,hv,hv70246357,2018-06-08T02:49:20.940Z,"4km WSW of Volcano, Hawaii",earthquake,0.35,0.18,0.41,22,automatic,hv,hv
2018-06-08T02:42:37.900Z,19.4134998,-155.2776642,1.95,2.11,ml,10,157,0.0112,0.13,hv,hv70246347,2018-06-08T02:48:20.310Z,"4km WSW of Volcano, Hawaii",earthquake,0.49,0.5,0.24,3,automatic,hv,hv
2018-06-08T02:42:32.990Z,19.3251667,-155.1381683,9.42,2.6,ml,15,156,0.04003,0.34,hv,hv70246352,2018-06-08T02:48:27.950Z,"15km SE of Volcano, Hawaii",earthquake,1.77,1.88,0.27,3,automatic,hv,hv
2018-06-08T02:41:26.450Z,19.3978329,-155.2826691,0.36,2.15,ml,20,80,0.008866,0.18,hv,hv70246342,2018-06-08T02:47:05.800Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.24,0.27,12,automatic,hv,hv
2018-06-08T02:39:06.480Z,34.6781667,-120.204,2.35,1.87,ml,29,53,0.06529,0.23,ci,ci38193248,2018-06-08T14:36:13.913Z,"7km N of Buellton, CA",earthquake,0.27,0.48,0.133,13,reviewed,ci,ci
2018-06-08T02:39:04.123Z,61.1438,-141.2469,15,0.9,ml,,,,0.34,ak,ak19728753,2018-06-08T02:45:09.774Z,"136km NNE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-06-08T02:35:15.980Z,19.4064999,-155.2599945,2.96,2.31,ml,20,83,0.009998,0.21,hv,hv70246317,2018-06-08T02:41:07.170Z,"3km SW of Volcano, Hawaii",earthquake,0.51,0.66,0.44,13,automatic,hv,hv
2018-06-08T02:33:35.680Z,19.4009991,-155.2769928,0.83,2.04,ml,12,100,0.006432,0.15,hv,hv70246302,2018-06-08T02:39:16.700Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.37,0.27,8,automatic,hv,hv
2018-06-08T02:31:39.600Z,19.3901672,-155.3018341,1.59,2.25,ml,14,95,0.007402,0.2,hv,hv70246292,2018-06-08T02:37:19.990Z,"8km SW of Volcano, Hawaii",earthquake,0.45,0.53,0.61,9,automatic,hv,hv
2018-06-08T02:29:48.120Z,19.4238338,-155.2783356,0.23,2.07,ml,15,68,0.001164,0.19,hv,hv70246287,2018-06-08T02:35:27.930Z,"4km W of Volcano, Hawaii",earthquake,0.23,0.18,0.29,10,automatic,hv,hv
2018-06-08T02:27:02.370Z,19.4029999,-155.2623291,0.13,2.7,ml,27,56,0.005884,0.24,hv,hv70246282,2018-06-08T02:32:44.100Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.26,0.54,16,automatic,hv,hv
2018-06-08T02:23:32.090Z,37.5781667,-118.9481667,3.07,0.52,md,9,246,0.03996,0.03,nc,nc73027091,2018-06-08T02:35:40.695Z,"7km SSE of Mammoth Lakes, CA",earthquake,0.81,0.96,0.138,8,reviewed,nc,nc
2018-06-08T02:23:26.250Z,19.3998337,-155.2676697,1.1,2.1,ml,25,66,0.002213,0.15,hv,hv70246277,2018-06-08T02:29:04.600Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.23,0.25,11,automatic,hv,hv
2018-06-08T02:21:06.040Z,19.4178333,-155.2558289,0.99,1.7,ml,11,127,0.007076,0.34,hv,hv70246267,2018-06-08T02:26:44.500Z,"2km SW of Volcano, Hawaii",earthquake,1.07,0.85,0.42,6,automatic,hv,hv
2018-06-08T02:20:56.490Z,37.583,-118.7891667,4.32,0.43,md,8,335,0.0325,0.04,nc,nc73027086,2018-06-08T02:33:10.476Z,"10km WNW of Toms Place, CA",earthquake,1.65,0.4,0.176,9,reviewed,nc,nc
2018-06-08T02:19:42.390Z,19.3868332,-155.2843323,1.35,2.17,ml,17,71,0.002489,0.15,hv,hv70246262,2018-06-08T02:25:24.830Z,"6km SW of Volcano, Hawaii",earthquake,0.27,0.3,0.22,7,automatic,hv,hv
2018-06-08T02:17:21.702Z,66.3324,-157.5231,6.5,1.1,ml,,,,0.86,ak,ak19728749,2018-06-08T02:23:16.019Z,"70km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-06-08T02:16:51.400Z,19.4113331,-155.2598267,0.52,2.44,ml,24,60,0.0007515,0.19,hv,hv70246257,2018-06-08T02:22:32.050Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.23,0.42,13,automatic,hv,hv
2018-06-08T02:15:30.440Z,19.4178333,-155.2568359,-1.07,2.04,ml,9,126,0.02936,0.24,hv,hv70246252,2018-06-08T02:21:15.650Z,"2km SW of Volcano, Hawaii",earthquake,0.5,1.42,0.34,8,automatic,hv,hv
2018-06-08T02:15:29.700Z,19.4148331,-155.2783356,0.85,2.07,ml,21,55,0.006123,0.11,hv,hv70246247,2018-06-08T02:21:09.520Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.18,0.28,11,automatic,hv,hv
2018-06-08T02:14:50.700Z,33.2458333,-116.8203333,14.93,0.7,ml,22,65,0.05253,0.21,ci,ci38193232,2018-06-08T12:54:48.803Z,"5km W of Lake Henshaw, CA",earthquake,0.39,0.65,0.084,12,reviewed,ci,ci
2018-06-08T02:14:14.050Z,19.425333,-155.2884979,1.4,1.83,ml,12,72,0.005014,0.32,hv,hv70246242,2018-06-08T02:19:53.170Z,"5km W of Volcano, Hawaii",earthquake,1.23,0.79,0.2,7,automatic,hv,hv
2018-06-08T02:14:05.490Z,17.924,-66.0576,12,1.99,md,6,245,0.0643,0.1,pr,pr2018159001,2018-06-08T03:56:54.225Z,"4km S of Arroyo, Puerto Rico",earthquake,0.86,0.33,0.53,4,reviewed,pr,pr
2018-06-08T02:11:46.780Z,19.4071674,-155.2651672,1.84,1.89,ml,17,62,0.006992,0.13,hv,hv70246237,2018-06-08T02:17:27.460Z,"3km SW of Volcano, Hawaii",earthquake,0.31,0.35,0.16,9,automatic,hv,hv
2018-06-08T02:10:20.800Z,19.4165001,-155.2736664,0.99,1.84,ml,18,34,0.00901,0.24,hv,hv70246232,2018-06-08T02:15:58.380Z,"4km WSW of Volcano, Hawaii",earthquake,0.27,0.28,0.3,9,automatic,hv,hv
2018-06-08T02:07:08.770Z,19.3956661,-155.2579956,-0.03,2.6,ml,18,55,0.008007,0.26,hv,hv70246227,2018-06-08T02:12:49.720Z,"4km SSW of Volcano, Hawaii",earthquake,0.23,0.33,0.43,12,automatic,hv,hv
2018-06-08T02:06:30.340Z,19.4191666,-155.3036652,0.64,2.5,ml,15,98,0.01194,0.3,hv,hv70246217,2018-06-08T02:12:10.660Z,"7km W of Volcano, Hawaii",earthquake,0.41,0.39,0.44,12,automatic,hv,hv
2018-06-08T02:06:23.280Z,19.2996674,-155.1835022,7.87,2.94,ml,14,140,0.04297,0.19,hv,hv70246222,2018-06-08T02:12:19.450Z,"15km SSE of Volcano, Hawaii",earthquake,0.68,0.8,0.55,14,automatic,hv,hv
2018-06-08T02:05:46.030Z,19.4141674,-155.2101593,-1.06,2.44,ml,9,171,0.04697,0.21,hv,hv70246212,2018-06-08T02:11:25.820Z,"3km ESE of Volcano, Hawaii",earthquake,1.12,1.86,0.4,4,automatic,hv,hv
2018-06-08T02:01:37.210Z,19.415,-155.2765,1.15,2.55,ml,32,41,0.007644,0.08,hv,hv70246202,2018-06-08T03:29:21.150Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.1,0.227,13,reviewed,hv,hv
2018-06-08T02:00:22.690Z,19.4115,-155.2703333,0.88,1.86,ml,17,49,0.009886,0.08,hv,hv70246197,2018-06-08T03:06:29.020Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.25,0.173,7,reviewed,hv,hv
2018-06-08T02:00:04.182Z,40.9895,-116.3789,0,1.5,ml,6,111.72,0.016,0.1553,nn,nn00638741,2018-06-08T16:07:49.489Z,"38km NW of Carlin, Nevada",explosion,,0.2,0,1,reviewed,nn,nn
2018-06-08T01:58:55.370Z,19.4041667,-155.2791667,0.54,2.09,ml,20,58,0.01019,0.1,hv,hv70246192,2018-06-08T02:51:44.430Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.2,13,reviewed,hv,hv
2018-06-08T01:56:51.420Z,19.329,-155.1918333,6.78,1.66,md,24,89,0.04984,0.05,hv,hv70246187,2018-06-08T02:36:14.740Z,"12km SSE of Volcano, Hawaii",earthquake,0.33,0.81,0.185,8,reviewed,hv,hv
2018-06-08T01:55:54.030Z,33.4871667,-116.7895,5.09,1.05,ml,41,32,0.08938,0.18,ci,ci38193224,2018-06-08T18:56:41.410Z,"9km NE of Aguanga, CA",earthquake,0.17,0.93,0.122,35,reviewed,ci,ci
2018-06-08T01:55:30.680Z,19.4088333,-155.2696667,0.7,2.5,ml,32,40,0.009791,0.09,hv,hv70246182,2018-06-08T02:23:45.720Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.15,0.217,30,reviewed,hv,hv
2018-06-08T01:53:08.610Z,38.8511658,-122.7956696,0.96,0.44,md,10,95,0.003862,0.03,nc,nc73027076,2018-06-08T01:54:44.681Z,"7km WNW of Cobb, CA",earthquake,0.49,0.59,,1,automatic,nc,nc
2018-06-08T01:49:40.090Z,37.6588333,-118.8325,1.89,0.76,md,12,142,0.02101,0.05,nc,nc73027071,2018-06-08T02:15:08.914Z,"13km E of Mammoth Lakes, CA",earthquake,0.41,0.79,0.21,11,reviewed,nc,nc
2018-06-08T01:48:27.630Z,19.4295006,-155.2758331,-0.48,3.19,ml,22,115,0.008061,0.32,hv,hv70246172,2018-06-08T01:54:15.370Z,"3km W of Volcano, Hawaii",earthquake,0.99,0.53,3.49,25,automatic,hv,hv
2018-06-08T01:48:26.030Z,19.4113331,-155.2779999,0.77,3.31,ml,50,30,0.00853,0.23,hv,hv70246167,2018-06-08T01:54:55.287Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.16,3.2,31,automatic,hv,hv
2018-06-08T01:47:46.020Z,19.4200001,-155.2733307,0.61,2.99,ml,20,40,0.006206,0.19,hv,hv70246162,2018-06-08T09:50:15.861Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.18,3.04,29,automatic,hv,hv
2018-06-08T01:45:43.640Z,19.4144993,-155.2666626,1.69,2.04,ml,10,150,0.006839,0.16,hv,hv70246157,2018-06-08T01:51:25.040Z,"3km WSW of Volcano, Hawaii",earthquake,0.71,0.4,0.24,4,automatic,hv,hv
2018-06-08T01:43:41.000Z,19.4076672,-155.272995,1.29,2.13,ml,10,168,0.01145,0.14,hv,hv70246147,2018-06-08T01:49:23.050Z,"4km SW of Volcano, Hawaii",earthquake,0.67,0.42,0.32,12,automatic,hv,hv
2018-06-08T01:42:27.420Z,19.4021664,-155.2890015,2.62,2.23,ml,10,120,0.01299,0.15,hv,hv70246142,2018-06-08T01:48:08.530Z,"6km WSW of Volcano, Hawaii",earthquake,0.53,0.53,0.14,6,automatic,hv,hv
2018-06-08T01:40:51.910Z,19.4088326,-155.2830048,-0.15,2.23,ml,25,39,0.008844,0.19,hv,hv70246132,2018-06-08T01:46:33.420Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.2,0.36,16,automatic,hv,hv
2018-06-08T01:38:43.810Z,47.6905,-122.679,17.78,1.02,ml,8,95,0.1604,0.21,uw,uw61383332,2018-06-08T17:37:02.050Z,"5km NNE of Silverdale, Washington",earthquake,0.82,1.87,0.186,5,reviewed,uw,uw
2018-06-08T01:37:11.910Z,19.4150009,-155.2723389,0.32,2.67,ml,15,98,0.0109,0.1,hv,hv70246127,2018-06-08T01:42:52.170Z,"4km WSW of Volcano, Hawaii",earthquake,0.39,0.18,0.19,10,automatic,hv,hv
2018-06-08T01:36:46.800Z,19.3969994,-155.2779999,1.19,2.52,ml,23,70,0.004421,0.1,hv,hv70246122,2018-06-08T01:42:27.890Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.21,0.48,14,automatic,hv,hv
2018-06-08T01:36:00.890Z,19.4104996,-155.2975006,0.83,2.04,ml,17,81,0.01201,0.21,hv,hv70246117,2018-06-08T01:41:39.150Z,"6km WSW of Volcano, Hawaii",earthquake,0.32,0.29,0.26,8,automatic,hv,hv
2018-06-08T01:32:03.120Z,37.6571667,-118.8325,1.47,0.45,md,9,144,0.01936,0.03,nc,nc73027066,2018-06-08T01:54:05.180Z,"13km E of Mammoth Lakes, CA",earthquake,0.53,0.68,0.174,8,reviewed,nc,nc
2018-06-08T01:31:04.160Z,19.4168339,-155.2706604,1.07,2.58,ml,29,48,0.01024,0.25,hv,hv70246112,2018-06-08T01:36:44.670Z,"3km WSW of Volcano, Hawaii",earthquake,0.3,0.23,0.26,13,automatic,hv,hv
2018-06-08T01:30:45.420Z,19.2306671,-155.1416626,11.76,1.85,md,9,344,0.2039,0.13,hv,hv70246107,2018-06-08T01:33:37.910Z,"24km SSE of Volcano, Hawaii",earthquake,6.1,11.89,0.16,6,automatic,hv,hv
2018-06-08T01:29:21.350Z,19.4151667,-155.2761667,0.84,1.74,ml,12,70,0.007886,0.06,hv,hv70246102,2018-06-08T01:52:20.310Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.18,0.259,3,reviewed,hv,hv
2018-06-08T01:28:41.780Z,37.6136667,-118.8371667,2.3,0.46,md,12,149,0.01652,0.06,nc,nc73027061,2018-06-08T01:48:35.209Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.39,0.81,0.205,10,reviewed,nc,nc
2018-06-08T01:27:50.150Z,33.3573333,-116.4091667,9.11,0.8,ml,32,96,0.04657,0.18,ci,ci38193216,2018-06-08T01:44:27.081Z,"12km NNW of Borrego Springs, CA",earthquake,0.31,0.67,0.135,19,reviewed,ci,ci
2018-06-08T01:27:27.070Z,19.4139996,-155.264328,1.49,1.99,ml,19,83,0.004612,0.11,hv,hv70246097,2018-06-08T01:33:08.100Z,"3km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.26,12,automatic,hv,hv
2018-06-08T01:26:14.050Z,19.3986664,-155.279007,4.13,2.16,ml,10,154,0.006033,0.14,hv,hv70246092,2018-06-08T01:31:54.660Z,"5km SW of Volcano, Hawaii",earthquake,1.12,1.42,0.34,9,automatic,hv,hv
2018-06-08T01:22:53.670Z,19.4279995,-155.2983398,-0.14,2.25,ml,13,79,0.009735,0.13,hv,hv70246082,2018-06-08T01:28:30.900Z,"6km W of Volcano, Hawaii",earthquake,0.5,0.65,0.23,7,automatic,hv,hv
2018-06-08T01:22:19.220Z,38.8443336,-122.8010025,-0.2,0.44,md,11,74,0.01021,0.05,nc,nc73027056,2018-06-08T01:23:54.380Z,"7km WNW of Cobb, CA",earthquake,0.22,0.55,,1,automatic,nc,nc
2018-06-08T01:21:47.220Z,34.0173333,-117.9021667,8.68,0.7,ml,12,134,0.0305,0.13,ci,ci38193208,2018-06-08T01:36:07.408Z,"1km NNE of South San Jose Hills, CA",earthquake,0.51,0.6,0.154,4,reviewed,ci,ci
2018-06-08T01:21:28.670Z,19.4031667,-155.2648333,1.25,2.73,ml,21,70,0.005028,0.07,hv,hv70246077,2018-06-08T01:42:43.220Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.116,14,reviewed,hv,hv
2018-06-08T01:20:59.680Z,19.3323333,-155.1841667,7.13,0.78,md,8,86,0.04892,0.03,hv,hv70246072,2018-06-08T01:34:47.020Z,"12km SSE of Volcano, Hawaii",earthquake,0.65,2.3,0.048,4,reviewed,hv,hv
2018-06-08T01:20:35.590Z,19.4178333,-155.2626648,0.97,1.9,ml,16,118,0.005426,0.16,hv,hv70246067,2018-06-08T01:26:14.990Z,"2km WSW of Volcano, Hawaii",earthquake,0.24,0.26,0.23,5,automatic,hv,hv
2018-06-08T01:17:35.330Z,19.4238338,-155.2684937,1.24,1.73,ml,16,82,0.003317,0.21,hv,hv70246057,2018-06-08T01:23:16.450Z,"3km WSW of Volcano, Hawaii",earthquake,0.33,0.31,0.1,5,automatic,hv,hv
2018-06-08T01:15:19.850Z,19.3994999,-155.279007,1.27,2.09,ml,15,103,0.006522,0.12,hv,hv70246052,2018-06-08T01:20:58.930Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.35,0.2,8,automatic,hv,hv
2018-06-08T01:14:52.540Z,19.4348335,-155.2743378,0.92,2.08,ml,8,134,0.009949,0.1,hv,hv70246047,2018-06-08T01:20:35.000Z,"3km W of Volcano, Hawaii",earthquake,0.36,0.46,0.3,10,automatic,hv,hv
2018-06-08T01:14:11.100Z,19.4026661,-155.279007,2.89,1.78,ml,16,72,0.008851,0.16,hv,hv70246042,2018-06-08T01:19:52.750Z,"5km SW of Volcano, Hawaii",earthquake,0.6,0.97,0.23,9,automatic,hv,hv
2018-06-08T01:13:49.120Z,19.3921661,-155.2683258,0.32,1.88,ml,14,89,0.005945,0.2,hv,hv70246037,2018-06-08T01:19:29.330Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.31,0.27,9,automatic,hv,hv
2018-06-08T01:10:33.750Z,38.8531685,-122.8016663,3.96,0.66,md,7,150,0.003915,0.05,nc,nc73027046,2018-06-08T01:12:09.172Z,"8km WNW of Cobb, CA",earthquake,1.04,1.5,0.26,2,automatic,nc,nc
2018-06-08T01:07:43.460Z,38.8523333,-122.7971667,1.5,-0.26,md,8,118,0.002521,0.02,nc,nc73027041,2018-06-08T02:45:12.153Z,"7km WNW of Cobb, CA",earthquake,0.5,0.63,,1,reviewed,nc,nc
2018-06-08T01:07:00.680Z,38.8499985,-122.7978363,1.4,0.44,md,8,97,0.004883,0.01,nc,nc73027036,2018-06-08T01:08:39.315Z,"7km WNW of Cobb, CA",earthquake,0.58,0.88,,1,automatic,nc,nc
2018-06-08T01:06:44.750Z,46.1988333,-122.202,6.14,0.99,md,5,148,0.007795,0.05,uw,uw61383327,2018-06-08T18:07:52.300Z,"37km NNE of Amboy, Washington",earthquake,0.81,31.61,0.331,3,reviewed,uw,uw
2018-06-08T01:04:12.450Z,38.8458328,-122.7990036,0.95,1.11,md,15,74,0.009129,0.04,nc,nc73027021,2018-06-08T02:15:03.339Z,"7km WNW of Cobb, CA",earthquake,0.25,0.5,0.11,2,automatic,nc,nc
2018-06-08T01:02:30.190Z,38.8516667,-122.7961667,1.01,0.38,md,23,91,0.003276,0.03,nc,nc73027016,2018-06-08T02:55:02.470Z,"7km WNW of Cobb, CA",earthquake,0.24,0.21,0.184,4,reviewed,nc,nc
2018-06-08T01:01:58.980Z,38.8508333,-122.7965,1.13,1.68,md,39,54,0.00405,0.05,nc,nc73026991,2018-06-08T10:36:01.885Z,"7km WNW of Cobb, CA",earthquake,0.17,0.21,0.147,13,reviewed,nc,nc
2018-06-08T01:01:21.440Z,38.8446667,-122.86,0.67,1.33,md,11,119,0.008191,0.08,nc,nc73027006,2018-06-08T10:09:02.511Z,"12km NW of The Geysers, CA",earthquake,0.54,1.08,0.001,2,reviewed,nc,nc
